OverallStatus,Hiretype,Title,Age,Original State,Source,IT,Joining Center,Rank,IsRotationalShift,NoticePeriod,Qualification1,Big four,hike,JoiningBonus,GoodsTransportationTravelEligibility,Stipend,Experienced,IsNoticePeriodReimbursementProvided
Joined,New Employee,1,24.33424658,Karnataka,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,0,0,1,0
Joined,New Employee,0,24.36712329,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,0,0,1,0
Joined,New Employee,0,23.98630137,Karnataka,CONSULTANCY,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,0,0,1,0
Joined,New Employee,0,24.89315068,Karnataka,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,0,0,1,0
Joined,New Employee,0,28.73424658,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,0,0,1,0
OfferDeclined,New Employee,1,28.50958904,Jharkhand,CONSULTANCY,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,0,0,1,0
OfferDeclined,New Employee,0,33.14794521,Karnataka,CONSULTANCY,1,Bangalore,42,FALSE,2,Post Grad,0,30%,0,0,0,1,0
Joined,New Employee,0,26.28219178,Tamil Nadu,EMPLOYEE REFERRAL,1,Bangalore,4,FALSE,2,Post Grad,0,100%,0,0,1,1,0
Joined,New Employee,1,26.04657534,Karnataka,CONSULTANCY,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,0,0,1,0
Joined,New Employee,1,26.94794521,Gujarat,CONSULTANCY,1,Bangalore,42,FALSE,2,Post Grad,0,40%,0,1,0,1,0
Joined,New Employee,0,28.49589041,Karnataka,CONSULTANCY,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,0,0,1,0
Joined,New Employee,1,22.36164384,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,0,0,1,0
OfferDeclined,New Employee,1,23.77260274,Maharashtra,CONSULTANCY,1,Bangalore,44,FALSE,2,Post Grad,0,17%,0,1,0,1,0
OfferDeclined,New Employee,0,30.96164384,Maharashtra,PORTAL,1,Bangalore,42,FALSE,2,Post Grad,0,21%,0,1,0,1,0
Joined,New Employee,0,24.87123288,Karnataka,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,0,0,1,0
Joined,New Employee,0,23.42191781,Karnataka,CONSULTANCY,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,0,0,1,0
Joined,Re hire,0,29.96712329,Kerala,PORTAL,0,Kochi,44,TRUE,2,Post Grad,1,31%,0,0,0,1,0
Joined,New Employee,0,33.67123288,New Delhi,Others,0,Bangalore,32,FALSE,2,Post Grad,1,3%,0,1,0,1,0
Joined,New Employee,1,26.4630137,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,24%,0,0,0,1,0
Joined,New Employee,1,29.55068493,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,23%,0,0,0,1,0
OfferDeclined,New Employee,1,25.08219178,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,1,100%,0,0,0,1,0
OfferDeclined,Re hire,1,28.86575342,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,17%,0,0,0,1,0
Joined,New Employee,1,27.35890411,Karnataka,PORTAL,0,Bangalore,42,FALSE,2,Post Grad,0,36%,0,0,0,1,0
Joined,Transfer,0,36.19452055,Andhra Pradesh,GDS LEAP,0,Bangalore,42,FALSE,2,Post Grad,1,0%,0,0,0,0,FALSE
Joined,New Employee,1,27.98356164,Karnataka,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,35%,0,0,0,1,0
Joined,New Employee,0,27.74246575,Maharashtra,PORTAL,1,Bangalore,44,FALSE,2,Post Grad,0,24%,0,1,0,1,0
Joined,New Employee,0,33.39452055,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,42,FALSE,2,Post Grad,1,17%,0,0,0,1,0
OfferDeclined,New Employee,1,39.95342466,New Delhi,PORTAL,0,Gurgaon,32,FALSE,2,Post Grad,0,21%,0,0,0,1,0
Joined,Re hire,1,28.12328767,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,42,FALSE,2,Post Grad,1,17%,0,0,0,1,0
Joined,New Employee,0,43.32054795,Karnataka,PORTAL,0,Bangalore,32,FALSE,2,Post Grad,0,1%,0,0,0,1,0
Joined,Re hire,1,31.47671233,Kerala,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,13%,0,1,0,1,0
Joined,New Employee,1,30.36164384,Karnataka,PORTAL,0,Bangalore,4,FALSE,1,Post Grad,0,100%,0,0,1,1,0
OfferDeclined,New Employee,0,27.7369863,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,21%,0,0,0,1,0
OfferDeclined,New Employee,1,31.36712329,Karnataka,PORTAL,0,Bangalore,4,FALSE,2,Post Grad,0,100%,0,0,1,1,0
Joined,New Employee,1,37.41643836,Karnataka,PORTAL,0,Bangalore,4,FALSE,1,Post Grad,0,100%,0,0,1,1,0
Joined,New Employee,1,28.26575342,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,42,FALSE,2,Post Grad,0,33%,0,0,0,1,0
OfferDeclined,New Employee,1,23.13972603,Karnataka,PORTAL,0,Bangalore,4,FALSE,2,Post Grad,0,100%,0,0,1,1,0
Joined,Transfer,0,27.4739726,Karnataka,GDS LEAP,1,Bangalore,44,FALSE,2,Post Grad,1,0%,0,0,0,0,FALSE
Joined,Re hire,0,27.66849315,Kerala,PORTAL,0,Kochi,4,TRUE,1,Post Grad,1,100%,0,0,1,1,0
Joined,Re hire,1,24.47945205,Tamil Nadu,PORTAL,0,Chennai,42,FALSE,2,Post Grad,1,0%,0,0,0,0,FALSE
Joined,Re hire,1,27.6739726,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,26%,0,0,0,1,0
Joined,New Employee,1,25.89315068,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,0,0,1,0
Joined,New Employee,1,25.19452055,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,0,0,1,0
Joined,New Employee,1,23.98630137,Karnataka,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,0,0,1,0
Joined,New Employee,0,30.53150685,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,1,0,1,0
Joined,New Employee,0,23.8739726,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,0,0,1,0
Joined,New Employee,1,24.44657534,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,0,0,1,0
Joined,New Employee,1,22.6109589,Karnataka,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,1,0,1,0
Joined,Re hire,0,26.17260274,Karnataka,EMPLOYEE REFERRAL,1,Bangalore,44,FALSE,2,Post Grad,0,54%,0,0,0,1,0
OfferDeclined,New Employee,0,26.83013699,Maharashtra,PORTAL,1,Bangalore,42,FALSE,2,Post Grad,0,18%,0,1,0,1,0
Joined,New Employee,0,25.44383562,Karnataka,EMPLOYEE REFERRAL,1,Bangalore,44,FALSE,2,Post Grad,0,27%,0,0,0,1,0
OfferDeclined,New Employee,0,27.92328767,Karnataka,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,0,0,1,0
Joined,New Employee,1,22.98630137,Maharashtra,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,1,0,1,0
Joined,Transfer,1,24.5890411,Karnataka,GDS LEAP,0,Gurgaon,44,FALSE,2,Post Grad,1,0%,0,0,0,0,FALSE
Joined,New Employee,1,22.62739726,Karnataka,CONSULTANCY,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,0,0,1,0
Joined,New Employee,0,25.76164384,Karnataka,CONSULTANCY,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,0,0,1,0
Joined,New Employee,0,23.89041096,Karnataka,CONSULTANCY,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,0,0,1,0
Joined,New Employee,1,24.15068493,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,1,0,1,0
Joined,New Employee,1,23.5260274,Karnataka,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,0,0,1,0
Joined,New Employee,1,23.86575342,Karnataka,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,0,0,1,0
Joined,New Employee,1,22.04931507,Karnataka,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,0,0,1,0
Joined,New Employee,1,26.26575342,Karnataka,CONSULTANCY,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,0,0,1,0
Joined,Re hire,1,29.70684932,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,9%,0,1,0,1,0
Joined,New Employee,1,23.01369863,Karnataka,CONSULTANCY,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,0,0,1,0
Joined,New Employee,1,22.3890411,Karnataka,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,0,0,1,0
Joined,New Employee,1,24.65479452,Karnataka,CONSULTANCY,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,0,0,1,0
Joined,New Employee,1,22.53424658,Karnataka,CONSULTANCY,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,0,0,1,0
OfferDeclined,New Employee,0,22.70410959,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,0,0,1,0
Joined,New Employee,1,26.30410959,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,0,0,1,0
Joined,Transfer,0,36.86849315,Karnataka,GDS LEAP,0,Bangalore,44,FALSE,2,Post Grad,1,0%,0,0,0,0,FALSE
Joined,New Employee,0,26.97808219,Karnataka,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,0,0,1,0
Joined,New Employee,0,34.5890411,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,29%,0,0,0,1,0
Joined,Re hire,1,25.67123288,Karnataka,PORTAL,0,Bangalore,42,FALSE,2,Post Grad,0,23%,0,0,0,1,0
Joined,New Employee,0,30.4,New Delhi,CONSULTANCY,0,Gurgaon,42,FALSE,2,Post Grad,0,21%,0,0,0,1,0
Joined,New Employee,0,29.98082192,West Bengal,PORTAL,0,Bangalore,42,FALSE,2,Post Grad,0,10%,0,1,0,1,0
OfferDeclined,New Employee,1,28.5260274,Karnataka,CONSULTANCY,0,Gurgaon,42,FALSE,2,Post Grad,1,16%,0,0,0,1,0
OfferDeclined,New Employee,0,27.63013699,Haryana,CONSULTANCY,0,Gurgaon,42,FALSE,2,Post Grad,1,29%,0,0,0,1,0
Joined,New Employee,0,30.01917808,Haryana,CONSULTANCY,0,Gurgaon,42,FALSE,2,Post Grad,1,25%,0,0,0,1,0
OfferDeclined,New Employee,1,25.70684932,New Delhi,CONSULTANCY,0,Gurgaon,42,FALSE,2,Post Grad,1,31%,0,0,0,1,0
Joined,New Employee,0,27.78630137,Karnataka,PORTAL,0,Gurgaon,42,FALSE,2,Post Grad,1,22%,0,1,0,1,0
Joined,New Employee,1,27.62465753,Maharashtra,CONSULTANCY,1,Bangalore,42,FALSE,2,Post Grad,0,24%,0,1,0,1,0
Joined,New Employee,0,23.85753425,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,0,0,1,0
Joined,New Employee,1,24.25205479,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,1,0,1,0
Joined,New Employee,1,23.88493151,Karnataka,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,1,0,1,0
Joined,New Employee,1,24.3890411,Karnataka,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,1,0,1,0
Joined,New Employee,0,26.38630137,Karnataka,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,1,0,1,0
Joined,New Employee,1,26.73424658,Karnataka,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,1,0,1,0
OfferDeclined,New Employee,1,22.24657534,Karnataka,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,1,0,1,0
Joined,New Employee,1,25.45753425,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,1,0,1,0
Joined,New Employee,0,23.6,Karnataka,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,1,0,1,0
Joined,New Employee,0,23.90958904,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,0,0,1,0
Joined,New Employee,1,26.49315068,Karnataka,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,1,0,1,0
Joined,New Employee,1,24.64657534,Karnataka,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,1,0,1,0
OfferDeclined,New Employee,1,23.22191781,Uttar Pradesh,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,1,0,1,0
Joined,New Employee,0,22.10958904,Karnataka,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,1,0,1,0
Joined,New Employee,0,25.56986301,Karnataka,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,1,0,1,0
Joined,New Employee,0,24.22191781,Karnataka,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,1,0,1,0
Joined,New Employee,0,23.73424658,Karnataka,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,1,0,1,0
OfferDeclined,New Employee,1,24.84657534,Karnataka,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,1,0,1,0
Joined,New Employee,1,26.85479452,Karnataka,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,1,0,1,0
Joined,New Employee,1,25.19178082,Karnataka,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,1,0,1,0
Joined,New Employee,1,24.09589041,Karnataka,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,1,0,1,0
OfferDeclined,New Employee,1,24.8109589,Karnataka,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,1,0,1,0
Joined,New Employee,0,25.09315068,Karnataka,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,1,0,1,0
Joined,New Employee,0,26.37534247,Karnataka,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,1,0,1,0
Joined,New Employee,1,23.77534247,Karnataka,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,1,0,1,0
Joined,New Employee,0,22.99726027,Karnataka,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,1,0,1,0
Joined,New Employee,1,27.99178082,Karnataka,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,1,0,1,0
Joined,New Employee,1,25.2109589,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,1,0,1,0
OfferDeclined,New Employee,1,27.58630137,Karnataka,CAMPUS,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,1,0,1,0
Joined,New Employee,0,25.41369863,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,1,0,1,0
OfferDeclined,New Employee,1,22,Karnataka,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,1,0,1,0
Joined,New Employee,0,24.45205479,Karnataka,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,1,0,1,0
Joined,New Employee,0,28.59452055,Karnataka,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,1,0,1,0
OfferDeclined,New Employee,1,28.86575342,Haryana,CONSULTANCY,0,Gurgaon,42,FALSE,2,Post Grad,1,22%,0,0,0,1,0
Joined,New Employee,0,39.47123288,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,42,FALSE,2,Post Grad,0,16%,0,0,0,1,0
OfferDeclined,New Employee,1,27.10410959,New Delhi,CONSULTANCY,0,Gurgaon,42,FALSE,2,Post Grad,1,23%,0,0,0,1,0
Joined,New Employee,0,27.58630137,Gujarat,EMPLOYEE REFERRAL,0,Bangalore,42,FALSE,2,Post Grad,1,30%,0,0,0,1,0
Joined,New Employee,0,29.8109589,Haryana,CONSULTANCY,0,Gurgaon,42,FALSE,2,Post Grad,1,29%,0,0,0,1,0
Joined,Re hire,1,28.96164384,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,42,FALSE,2,Post Grad,0,20%,0,0,0,1,0
Joined,New Employee,0,28.42191781,Andhra Pradesh,CONSULTANCY,0,Gurgaon,42,FALSE,2,Post Grad,0,20%,0,1,0,1,0
Joined,New Employee,1,25.24931507,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,1,20%,0,0,0,1,0
Joined,Re hire,1,32.37534247,Karnataka,PORTAL,0,Bangalore,42,FALSE,2,Post Grad,1,20%,0,0,0,1,0
Joined,New Employee,1,29.56986301,Maharashtra,CONSULTANCY,1,Bangalore,44,FALSE,2,Post Grad,0,24%,0,1,0,1,0
Joined,New Employee,1,26.38082192,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,38%,0,0,0,1,0
Joined,New Employee,0,27.22191781,Kerala,PORTAL,0,Trivandrum,4,TRUE,1,Post Grad,1,100%,0,0,1,1,0
Joined,New Employee,0,27.07671233,Kerala,EMPLOYEE REFERRAL,0,Kochi,44,TRUE,2,Post Grad,1,20%,0,0,0,1,0
Joined,New Employee,1,22.82191781,Kerala,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,1,0,1,0
Joined,New Employee,0,27.43835616,Karnataka,CONSULTANCY,0,Bangalore,44,FALSE,2,Post Grad,0,29%,0,0,0,1,0
Joined,New Employee,1,25.02739726,Karnataka,CONSULTANCY,0,Bangalore,44,FALSE,2,Post Grad,0,15%,0,0,0,1,0
Joined,New Employee,1,22.88219178,Karnataka,CONSULTANCY,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,0,0,1,0
Joined,New Employee,0,23.20821918,Karnataka,CONSULTANCY,0,Bangalore,44,FALSE,2,Post Grad,0,33%,0,0,0,1,0
Joined,New Employee,0,26.3260274,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,1,0,1,0
Joined,New Employee,0,32.09041096,Uttar Pradesh,EMPLOYEE REFERRAL,0,Gurgaon,42,FALSE,2,Post Grad,1,26%,0,0,0,1,0
Joined,New Employee,0,27.26575342,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,0,0,1,0
OfferDeclined,New Employee,0,26.7260274,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,32%,0,0,0,1,0
Joined,New Employee,1,33.67671233,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,8%,0,0,0,1,0
Joined,Re hire,0,27.47945205,Jharkhand,EMPLOYEE REFERRAL,0,Gurgaon,44,FALSE,2,Post Grad,1,9%,0,1,0,1,0
Joined,New Employee,0,24.63835616,New Delhi,EMPLOYEE REFERRAL,0,Gurgaon,44,FALSE,2,Post Grad,0,25%,0,0,0,1,0
OfferDeclined,New Employee,0,29.14520548,Karnataka,CONSULTANCY,0,Bangalore,44,FALSE,2,Post Grad,0,52%,0,0,0,1,0
Joined,New Employee,1,24.42739726,Karnataka,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,0,0,1,0
Joined,New Employee,1,24.8630137,Karnataka,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,0,0,1,0
Joined,New Employee,0,23.03013699,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,0,0,1,0
Joined,New Employee,0,26.10684932,Tamil Nadu,EMPLOYEE REFERRAL,0,Chennai,44,FALSE,2,Post Grad,0,100%,0,0,0,1,0
Joined,New Employee,1,24.56164384,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,0,0,1,0
Joined,New Employee,0,26.18082192,Tamil Nadu,EMPLOYEE REFERRAL,0,Chennai,44,FALSE,2,Post Grad,0,100%,0,0,0,1,0
OfferDeclined,New Employee,1,23.13972603,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,0,0,1,0
Joined,New Employee,0,22.94520548,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,0,0,1,0
Joined,New Employee,1,27.08493151,Karnataka,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,0,0,1,0
Joined,New Employee,1,25.41643836,Tamil Nadu,EMPLOYEE REFERRAL,0,Chennai,44,FALSE,2,Post Grad,0,100%,0,0,0,1,0
Joined,New Employee,1,27.4109589,Karnataka,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,0,0,1,0
OfferDeclined,New Employee,0,24.76986301,Tamil Nadu,EMPLOYEE REFERRAL,0,Chennai,44,FALSE,2,Post Grad,0,0%,0,0,0,0,FALSE
OfferDeclined,New Employee,1,22.57260274,Tamil Nadu,EMPLOYEE REFERRAL,0,Chennai,44,FALSE,2,Post Grad,0,0%,0,0,0,0,FALSE
Joined,New Employee,1,36.11780822,Tamil Nadu,EMPLOYEE REFERRAL,0,Chennai,44,FALSE,2,Post Grad,0,0%,0,0,0,0,FALSE
Joined,New Employee,0,23.60547945,Tamil Nadu,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,0%,0,1,0,0,FALSE
Joined,New Employee,0,22.98082192,Tamil Nadu,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,0%,0,1,0,0,FALSE
Joined,New Employee,0,26.56712329,Tamil Nadu,EMPLOYEE REFERRAL,0,Chennai,44,FALSE,2,Post Grad,0,0%,0,0,0,0,FALSE
OfferDeclined,New Employee,1,23.07945205,Tamil Nadu,EMPLOYEE REFERRAL,0,Chennai,44,FALSE,2,Post Grad,0,0%,0,0,0,0,FALSE
OfferDeclined,New Employee,1,21.52054795,Tamil Nadu,PORTAL,0,Chennai,44,FALSE,2,Post Grad,0,0%,0,0,0,0,FALSE
Joined,New Employee,1,26.79178082,Tamil Nadu,EMPLOYEE REFERRAL,0,Chennai,44,FALSE,2,Post Grad,0,0%,0,0,0,0,FALSE
Joined,New Employee,0,23.24383562,Tamil Nadu,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,1,0,1,0
Joined,New Employee,0,22.46027397,Tamil Nadu,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,1,0,1,0
OfferDeclined,New Employee,0,23.15616438,Tamil Nadu,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,1,0,1,0
Joined,New Employee,0,23.64657534,Tamil Nadu,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,1,0,1,0
Joined,New Employee,1,26.95616438,Karnataka,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,0,0,1,0
Joined,New Employee,0,24.07945205,Tamil Nadu,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,1,0,1,0
Joined,New Employee,0,25.46849315,Karnataka,CONSULTANCY,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,1,0,1,0
Joined,New Employee,0,23.54520548,Karnataka,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,0,0,1,0
Joined,New Employee,1,25.30410959,Karnataka,CONSULTANCY,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,1,0,1,0
Joined,New Employee,0,25.18630137,Karnataka,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,0,0,1,0
Joined,New Employee,0,22.18082192,Karnataka,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,0,0,1,0
Joined,New Employee,0,29.80273973,Karnataka,Others,0,Bangalore,44,FALSE,2,Post Grad,0,28%,0,0,0,1,0
Joined,New Employee,1,22.38630137,Karnataka,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,0,0,1,0
Joined,New Employee,1,21.93972603,Karnataka,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,0,0,1,0
Joined,New Employee,1,30.44109589,New Delhi,CONSULTANCY,0,Gurgaon,42,FALSE,2,Post Grad,0,20%,0,0,0,1,0
OfferDeclined,New Employee,1,21.91780822,Karnataka,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,0,0,1,0
Joined,New Employee,1,25.44109589,Tamil Nadu,EMPLOYEE REFERRAL,0,Chennai,44,FALSE,2,Post Grad,0,18%,0,0,0,1,0
Joined,New Employee,0,26.76712329,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,0,0,1,0
Joined,Re hire,0,28.31506849,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,1,13%,0,0,0,1,0
OfferDeclined,New Employee,0,27.67671233,Karnataka,PORTAL,1,Bangalore,42,FALSE,2,Post Grad,0,25%,0,0,0,1,0
Joined,Transfer,1,33.60547945,Karnataka,GDS LEAP,0,Bangalore,32,FALSE,2,Post Grad,1,8%,1,0,0,1,0
Joined,New Employee,1,23.04931507,Kerala,PORTAL,0,Kochi,44,TRUE,2,Post Grad,0,47%,0,0,0,1,0
Joined,New Employee,0,32.9260274,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,26%,0,0,0,1,0
Joined,New Employee,0,27.16712329,Karnataka,PORTAL,1,Bangalore,42,FALSE,2,Post Grad,0,25%,0,0,0,1,0
OfferDeclined,New Employee,1,26.97808219,Karnataka,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,0,0,1,0
Joined,New Employee,1,23.04383562,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,1,100%,0,0,0,1,0
Joined,New Employee,1,24.36164384,Kerala,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,1,0,1,0
OfferDeclined,New Employee,0,24.84931507,Andhra Pradesh,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,1,0,1,0
OfferDeclined,New Employee,0,24.6739726,Gujarat,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,1,0,1,0
OfferDeclined,New Employee,1,22.68493151,Karnataka,CONSULTANCY,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,0,0,1,0
Joined,New Employee,1,22.2,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,100%,0,0,0,1,0
Joined,New Employee,0,26.01917808,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,1,0%,0,0,0,0,FALSE
